key,mac
44516,9A59AB0C1AF5
15806,9A2E3CE1F5D2
69401,9AB8F810512D
50825,9A6F3ED7C067
76764,9A158FC3650E
85559,9A2789C414FE
81440,9ABCDE4B934E
31412,9A91A0DD939D
89837,9AF8AC17E568
16083,9A07413FCFFB
52693,9A9EF4042D43
68930,9A7AC6604C98
53710,9A26ADF1B065
57629,9A0B7FF5343A
54341,9A71CDE02E3E
94836,9A49B56A1F43
99640,9A4E873187FD
1940,9AC10FB2A91D
72577,9AD8CEA3A102
98576,9AD0CF5E985A
27034,9AA5D20D1C22
81547,9A43AA8BC856
5380,9A52631707D7
59211,9A278DB59800
85008,9A7289789148
72562,9A386D5509B8
60839,9A282FF089DF
80802,9A2704EE9716
10072,9AB7D445E4E5
11604,9A4EF24B8D64
16286,9A266D2CB403
35716,9A517C89A57F
13894,9A89ED55486F
34207,9A5178137065
1331,9A2FA61CCD08
2931,9A7F743FED7B
38465,9A2C86488668
15377,9AB19BE6E9C2
72139,9A34899EE4BA
89586,9A1BFFE77A31
22931,9AF05D751A83
1092,9A9E9D53B246
3081,9A9B89172EBD
31775,9A0F5EE0503A
94525,9A00DAA50759
41257,9AFC97802E1A
81666,9A59A8F3AAAD
89188,9A4D0A3C8ECB
17884,9A5115301CD9
88779,9A90E1DC63CC
29574,9A6628BD04AA
19697,9A8BD87882CA
23094,9A05DC21A4B4
72440,9ABFAA5E593C
91885,9AA2B5E17C52
10449,9A3A49FF240D
97237,9A483D9F88A1
58205,9A0013DC1444
59990,9A02268ED06E
38985,9A2D9E7C1952
65135,9AFC25D44995
14272,9A43E14F20BE
81805,9AE6ADFF9C0E
61532,9A7B939E29D7
78557,9A0D0283939E
53479,9AEE95DE5EE5
76272,9AE470C132A6
89840,9AFEF7632BED
25997,9A06E4A90AF7
60883,9A604CDCB7DB
59658,9A3B4F1C703C
33728,9A47DCD682CC
12617,9AA147054C2A
58170,9A7DC1CF6320
75499,9AB590FC189C
43184,9A98D42E993E
50644,9A471699FAD9
24389,9A0E054CCABB
31605,9A3D00FD2201
67612,9A33BE53C66E
679,9AFECF2C509D
22752,9A275F108241
24278,9AED66D1288D
49707,9AF0426AA63E
29192,9A898A829124
14022,9A07A3A9233E
85183,9A21D680BF89
10093,9A7F21E3D8FB
28674,9A0E92AC102B
32226,9A555F86E519
64271,9AF8AD07024C
88896,9A554FBB3CAD
32990,9A9457CF9AB0
25882,9A899123F908
89601,9A4AFFB389BF
29387,9A40DD9E7260
48910,9A9D2AF23EB3
93258,9AC3E50CDD94
60294,9ACCC21E6016
12706,9A0B60334B4D
15029,9A01644779EE
39528,9A1B900F1AAB
57775,9A3BF54D1F04
64769,9AA44792F1B4
51434,9AA48B08335B
3181,9A47AB4F93C8
7599,9A0C11FE2289
34875,9AEE6592B402
19534,9ACD094B9B16
19800,9AD442B16BF5
79212,9AFF6574D0DF
36650,9A1F70AC42CF
7162,9AF16104ADD1
42219,9A6AF596CD9D
83030,9AC7B19D6FDC
97369,9A1B54F6B51B
530,9AA50C146C34
4687,9A9A18C7DBA0
31250,9A40DFFA5A1A
17671,9AB0DB35D094
70247,9A984A45B48E
17006,9A652624A3D3
10118,9A8017F5D183
86314,9A14FE376315
80920,9A1D2EA07247
23185,9A3340BADB7D
98116,9A8EB7CC712A
61708,9A2F7A2C9406
38401,9AFBC60C0124
84708,9A289E0A30F0
57039,9A8E8E1606F2
73684,9A9CC7A3A530
90915,9AB0EA0E12AB
97798,9AF3FF8A43A0
20351,9AF698BE6ECA
67255,9A5749B63E41
74827,9A87CD9A4D7A
71640,9ACA6A353FBA
90193,9A7D5E0E539C
31446,9AF91A0E60C4
45365,9A83A41450AC
26098,9A811C98E4DF
13063,9ADCF5681B0E
50429,9A2FBD59F528
56897,9A17E43DF689
1330,9A4937A14293
23176,9AB581306FE0
19280,9A7F353583DD
69749,9AC91CB16F8A
27233,9A82D4324CB1
90952,9A74A11CCB7E
15881,9AD4ADF0A8C9
56576,9A9F15FFE99A
90259,9A6BA8856141
50749,9AE446AF71FC
66851,9A0A283F05B3
91373,9A42A4146D90
3331,9A8E175D1B57
24473,9AC5BEAB855D
52145,9A2463BFB755
99575,9A57EA844A51
76757,9A02FDA82F41
98517,9ADA03992C8A
65069,9AB8EF7E55B1
24384,9A712F49CD43
43487,9A441D9DDDE6
83140,9A497EE3A00E
53890,9A6E35E54E92
76995,9A933365E3B3
7852,9A1F638B459C
65445,9A8D904AD441
81341,9A8A0185441D
1042,9AB5387193A0
19046,9A69B8A35A9B
96387,9ADBE49603CC
99262,9ACC7F165A46
66038,9A942F0A3B2F
9512,9AC82A8BBEF5
75679,9A8F396D4BC5
70155,9A92D0E3FF2B
2057,9A4EA3A807DE
68380,9AF6688F1038
15508,9AD52A4453FB
21661,9A244649672F
33206,9AD68B4A7ECD
50630,9A96406BB67E
81005,9A385A9FFE93
80635,9A39B3C1677B
11453,9A941AA5581F
52295,9A4DDC396706
17923,9ADF035F3E80
57082,9A7789C4B589
58267,9AE21DD700A2
19247,9A9C41DEB7E4
36998,9A1BFB08588B
96477,9AD14A01170E
67133,9AC3D10F0194
45664,9A375A8F7B54
65488,9A02328C09A0
74497,9A17244F48F6
50413,9AA8492168C4
32101,9A13EE53AFF9
47452,9AB7A2710E9F
53949,9A1A738D950D
26122,9A67A4B09502
81396,9A68419D8AB5
22686,9A00DFF986BA
81178,9AA5DAB61DF7
61856,9A37F571C523
34139,9ABE0A764350
4600,9AC5FDD7CD34
57267,9AFC002ABEEA
28264,9AC08DC29611
26313,9A1CBEE1F9FF
13842,9A942DE11D5A
91034,9A9E70AA07A0
2295,9AFDC2491D58
42582,9AB16A7D4CDC
45128,9A9B2EFD75A0
46332,9A395021DBF3
78631,9A63B8FB5F40
27674,9A6FF199566E
81724,9A298C00E7FF
29356,9AA7E6055404
109,9ABE33D6C74F
6006,9A3A451E6C6F
76047,9AC653880FB5
32032,9AC01C7CB9E4
21135,9AC9982FA12F
73088,9AEBC91BE1E8
81448,9A6C5E17EC67
11895,9A6A2A7D68B0
91738,9AC5F4FCD7CA
65324,9AFD9E749BDF
40979,9AF8883E96F5
82065,9A1F161E6357
12047,9A43400C0326
9505,9A3CD12227E4
87585,9A2675A3E4C2
71349,9AB4D03BD237
95037,9A3FC1343A2D
92688,9A2DA546091D
84843,9AD4E328AB15
70075,9AD99DDE3FCC
48061,9AA3320474D0
61887,9A9F17112811
8057,9A63FA9E4848
51429,9AABA6A8085D
29340,9AE090586F0D
50053,9A8BF2B5C1E3
30055,9A01FC1EDF4F
99326,9AC68F298311
64716,9A8C12332980
80976,9A9C5E491501
49167,9AC640C99C79
68800,9A6FD78DF224
16776,9A3ABF9DB9D2
22220,9AEF5884C9CE
21494,9AEB5AA4A568
32932,9A5C51DC3F27
60453,9ABF1CAF0805
28580,9AB8575E33D2
46528,9A24103C1EAB
6190,9AF08F23FC63
66185,9AD470168875
47839,9AF8BC84DD69
75242,9A415DB2590F
23947,9ABCFD8C6EF8
70550,9A94A39BEDF2
91894,9AA994041FBB
43033,9A5C3D307547
8815,9A1B0A222D76
10450,9AC69B384372
18751,9A9DD09BF9FD
91945,9ACA7AD43716
44394,9A8C3ACE76DB
35343,9A4407D78580
92468,9AA5A42D1A74
83263,9AD3ADD1270C
57521,9A1BA6F3E1EC
79985,9ADE2F5F58D1
79352,9A21278033F9
40303,9A6AB6380FE7
32536,9A0BB7DCC105
14013,9AFA1913B6A9
31706,9AF3529B1F93
51609,9A2F803D9A05
55812,9A15855F0ECF
25171,9AC40A5D429B
23969,9A8E34B7F562
1815,9A92ECAEB187
70116,9A40EBFA1FE3
3947,9A2FBE2B545C
33795,9A394A4F23E7
92429,9AF4C167553F
61592,9AE733786DCF
4241,9A954205BC1F
79376,9A8A4CCF3504
80642,9A8A386EFFB5
34500,9AF80A3BDE5D
36219,9A96762AD006
74520,9A4596F2F3E2
98495,9A9F75C44466
14973,9ACD15D68AC8
1903,9A7C2E9912B3
36488,9AFE7F07793B
80498,9AF7EAC61BD1
86807,9AD81DBBB753
58527,9A62FAC9FE03
10902,9A35B2F265E3
91982,9AEDBAC90502
16549,9AE89A4408A3
34661,9A3B8F33F41C
54351,9A872073F685
47697,9AC2218B4067
49841,9A645C1BF563
21850,9AAE7180CE9D
68160,9A8D2BDA4DAA
35715,9A64C56FD09A
53953,9A09F22843DF
39883,9A2B53472686
71705,9A2C06E9EBE9
33989,9AFD09347AE7
13340,9A6113425B33
87759,9A4C5400900C
86920,9A6753D7DD82
74624,9A3E73AFAEB0
5968,9A924FE13395
37840,9A4DDAEAB16F
13787,9A842D151608
35995,9ACC870F2DBC
25183,9A7E15B4C60C
97196,9A8E9230ED30
83329,9A8AF5A5C22A
97493,9A9B00F2D41A
20258,9AB40D5278DA
95064,9A9E2BA5FBDC
17831,9AD1ECA9729F
22458,9A22ABC12B2A
31344,9A3553E71BD1
82537,9A287FBDB931
47833,9AB16EA0B8D6
90643,9A179E983804
98248,9ACC85C9D78E
99723,9AE7EFBA5B84
25754,9A093BA93FD1
27165,9AB43A8D457D
35582,9A5BBF7CC1DF
96303,9A74F5B6DF63
19209,9A08E1F92E0E
80064,9A838CDB1760
80956,9A9A090B1B38
9578,9A928A66B7AB
51500,9AEC0EB9AADB
15208,9A123082C515
91257,9A002763FD55
84237,9AF9EA35646F
64154,9AEC1C1ECCB3
19806,9A5C6958D600
50701,9AE34F12A055
93276,9A765C409B4A
76878,9ACD3594F6DF
85240,9ADA75C2ACDD
4590,9AC9E2D9C7C0
90428,9A0EB89B9076
92531,9A49061219A8
88085,9AFE61B0648E
43950,9A3DF2D70593
51878,9A7A66F035AE
73328,9A4630E22472
4990,9AB9631BBCD8
18800,9ABC00BB756A
3859,9AC5F55D14EB
44157,9A4DA5DF9AF6
45108,9ABC23B88D44
21856,9A805B3A6F42
77552,9A23BF2B3094
63317,9A22C97AC21D
13599,9A02CE1AD776
31575,9A2D1521FF4D
55165,9A9412720C3C
41857,9AB2EFC7ECBD
55461,9A2DC5FB573D
74947,9A89E0272010
28265,9A2073F65390
12224,9A92E53C30CA
36401,9AA32422F3BF
90135,9A86976E65E0
48984,9A5246769B57
12235,9AC2C13D303F
51469,9A9791E32740
84390,9AAED882E690
93891,9A8900B79E3C
56983,9A05981C8F0C
81318,9AECBAFB3EBC
32551,9AE0C5070DB3
28486,9A99F11BA6B6
154,9A5F59A93A49
26312,9A6657FB3BB4
3551,9AC3AC4058B2
74210,9ACEF3C64093
22859,9AD0D70831DF
80050,9A088B52AF81
23855,9AB7355B2C35
72606,9A6E3FC340DE
16070,9AD558D5C773
82510,9A5E90941B55
7705,9A9EA25B6696
8247,9A598EBB06AF
7820,9A9B5B6F7CB1
13796,9ABFEC828A8C
30879,9AC6934018D6
63631,9A85FBC1DDD3
85154,9A20C146AADE
58460,9A31A921813A
21752,9A0259486CCC
62704,9AA389774775
50730,9A6C3C5E4242
34540,9AD54DDD840D
60311,9A0A5FA4E4D5
80622,9A63D97AA668
55668,9A28D9271CDF
72943,9A3AADC55742
79539,9A145643166C
93827,9AAA8A781A88
95155,9AC725E6F9CB
81620,9AD07A48C390
82461,9A62B0823DF4
54548,9AEECD14E124
59348,9AC66085445B
33238,9A8A53BD849C
60949,9AB4C4E4A381
24396,9A461A8549DE
36347,9A62799311CE
60450,9A321078EBA5
90396,9AA5578949F7
50523,9A3B7DCBA258
76784,9AB5ED1576DB
47635,9AA4AA0838DD
28214,9AC1282F2E0C
35599,9A04E794730C
39526,9AD40100609F
74348,9A8CDA7637EC
36111,9AD559507724
89910,9AF4F905EDD3
29671,9A95625CF26D
10249,9A9933F28135
77707,9AB66B8112CF
94886,9ADC6B14CD76
15383,9AEC551FE5AA
96331,9A343FF9F41B
3864,9AF89A77EB53
43667,9AD9AF5DDB81
23246,9A45D5BA4238
47097,9A97E9F86D07
12622,9ADF7BA015AD
77342,9A42A62A9C8F
99470,9A909E869EC3
23600,9A3BBBC4DB93
49680,9AE29C91432F
36003,9AF57895F2C3
51191,9A6EF9E7697D
39682,9A6704243B85
51987,9A4C60008B91
81455,9AB382456776
83614,9A64C09A6B10
29229,9ADA5F88C95A
10290,9AD605719FA9
55433,9A97F32BA073
41796,9A1789D544C8
27783,9ACF6C6D8753
24807,9A435F64C810
62961,9AA5476D48C1
37401,9A40E1E2DBA0
45649,9A18769495E1
15730,9A075D9E2325
20433,9A4C49D1C835
98664,9ACF83CD80CA
40432,9A714521175C
60117,9A215EA09948
12579,9A9DE53B0A55
56214,9ACEF640B601
40989,9A219C8D2241
47814,9A49FC2FE7AA
32202,9A102D9D6AC8
52241,9A2FA8B55F17
18805,9A9D11998729
12321,9A37C8D0AC32
2470,9A7AB92DE82B
16238,9A909C809453
48816,9A28BD496CCD
15732,9AF621CAB1E3
9197,9A6221CF5D30
13676,9A53D66A1DEA
93759,9AF66932C979
52332,9A4CE9B55C0F
94111,9A59D02B229A
25359,9A9A89DB8F57
99658,9A07F53D2E04
54034,9A6435692550
74292,9AAB16FBF4BD
20360,9AC644F6A79C
24251,9A818E656665
44088,9A82CBF4BF34
54521,9AD14EC1CDE3
38728,9A93F5870BED
26761,9AC22B53623A
59207,9A7BE277952A
87036,9A024BA1D6F3
76945,9A681A6B55A7
1068,9A70D07114B4
66616,9A8255E6A925
39355,9AA18417E09D
2506,9A7E97D74A4B
6480,9ACC2D2EB5F2
26848,9A9531FD0724
59759,9ABC658EB11A
3620,9AB184FE8409
96233,9A1BB95947D8
23717,9A0C1246ECA5
28094,9A1D78B0780A
99552,9AC6D3F5BC4D
29907,9A7B67E9D2F8
74795,9A9FA7216E57
29022,9A710E110321
95816,9AE975ED57E1
56500,9A86D68B96A1
40852,9AFFE85448A5
97189,9AB2A70C8769
68211,9A01DA40409D
59542,9AF492AF4233
93554,9A1D9D24E871
48331,9A9D9CCB3CD1
98618,9AFD66E2191F
90665,9A76D21F1032
22148,9A1B92A066C4
66158,9ABE5B181828
4027,9A8B3F36C163
42190,9A96DB9265D0
13204,9A77993594F8
96836,9AE7B3B8DCF3
26126,9ACF336EC315
62380,9A623E961211
74567,9A2BD1EAA1D3
77771,9A19682C3A52
99799,9A21C70A595B
22235,9AFCB06B3412
55695,9A023589D68B
45265,9A637E2F7D03
72554,9A9B0DEB7F61
50273,9A3656E9D82C
79686,9A8844D7C3A5
51721,9A5DC4D9255F
66524,9A145CDE5F75
51547,9A7E9FCDA94D
52966,9A3D290065EC
51884,9A10412D73A2
59642,9A6D8057E5DF
11478,9AA743E2BFD8
80025,9ABB254051A2
79587,9A6902E04AE4
19428,9A1BCA6626F0
25435,9AFAD5C97EE7
27232,9A5657555DE1
16987,9A118BF56F91
97316,9AB08ED09399
79800,9AF1F8D3566F
75217,9A1B0DFFED08
26330,9AF1B0C8661F
21565,9A2163273811
64807,9AA686BC989E
63434,9A4820C684AF
44222,9A5B3CF50E79
77898,9A94C4D1040B
64411,9A162EB82F2D
33529,9ABCAADC1CDB
92401,9A5F94773C2D
29185,9AC564F1E00C
93974,9A94E63D9865
95085,9ACD74776A9D
96464,9ABB90D36B54
80471,9A0DE0281BB0
23536,9A28F2482DD5
15427,9A5B1E213AF8
61935,9AD46D17238B
3432,9A983C8C0C58
86997,9A0E3E0293BF
57197,9AF764379B46
26911,9A5089AD169C
12145,9AA67BD08A26
17597,9A52B36A06DC
58983,9A6F05B6792E
84905,9A9AAF73EABE
82977,9A97100C83CA
34375,9AFC73F6D3D5
93385,9AF373F95A6D
16178,9AA1BF442C8C
2631,9A686696B25B
64627,9AF0CACB5CBE
80740,9AA837B3ABC6
623,9ACF62115A05
9975,9A2DF2E5761D
21698,9A0F5A8B07FE
88527,9AAD7F90D721
99352,9A51284E6938
84497,9AB5089A7F7B
36941,9A316116F987
80054,9A09E6E34B03
48802,9A862A0101B8
75494,9AD01FD69F01
52045,9A421C306062
25517,9A4DE96E4893
34616,9AE8818E2881
84991,9A7AE4FD6BC7
49513,9A2CDB6B6305
98530,9AF6BFADAE74
35661,9A25E896E920
70147,9A4E3FB0CB82
30917,9AAB5C5ED116
50817,9A908F1AF990
25828,9A7031EFAA3A
82352,9AEF8A7D64F1
19670,9A9940BA0E41
15556,9AF9096424EE
89987,9A9F7F123FCD
53540,9ADDE392A49B
31651,9A52FF397BC4
95136,9A4AF62B1AB8
85780,9A0ED82B58FE
77141,9A2D44C1089A
61571,9A684367F369
77856,9AA33D16F095
37769,9AF55385E8F0
92009,9AFA03E4F5C7
87860,9A5C1F27015F
70409,9AB40E550EF2
50731,9A676562B742
36021,9A197DFEA13F
10468,9A95C8981CB0
44117,9AD35637B16D
65395,9A394F8D4870
69762,9A42BFC020FD
75010,9A732CB33A92
75345,9AD93CE158F8
7411,9A861C6745DB
58067,9A238F19B8CC
84056,9A9841758371
66475,9AE05C65D9AB
52834,9A6B348A9E17
38736,9A926315E38B
54781,9A9D77F14EBE
64383,9ACA4C0B5632
16433,9AC2A14589AF
8079,9AA07C8D60FB
19680,9A232C2D3FD4
89250,9A3148690981
34141,9AAE9C2CCDAC
8364,9A2F86BE20AA
72982,9AA992083E08
91841,9A4E32C3C7A1
25833,9A7F7446FC49
34208,9ADABE9B8901
65072,9A0E648F5D83
25589,9AB1A4220120
27205,9A6FECA85246
76213,9A64CE72C939
75536,9A8336FF9835
68400,9A4B635A8F8F
43023,9A185A478DAB
52231,9AAA1D044D2D
35407,9ABA5F754EC1
50810,9AB0CF85B920
87676,9ADBDB123637
14545,9A5804CA510F
12378,9AFC81D71E0D
38263,9A7CC370A4F1
23674,9AE7C963E872
14083,9A81A5777316
80585,9A9EBCD0AE7B
79049,9ACCFAE8A04C
92461,9AAEE3D4AF6D
23152,9A3693E92BDF
68394,9A846BD781E8
98960,9A3E8DC7D2D3
22577,9A6034913A26
9381,9A58AE2CDC28
997,9A1ECFB39B37
27363,9A4E3350FD5D
85273,9A7C7B7793AB
22810,9A0D66B17C83
45563,9A5131EA2464
60367,9A160EC0AAE3
14753,9A7EAB3AE1E6
62923,9AA9A6631F2C
943,9AF9EBA88011
94343,9A39DF93EEDB
10882,9AD02F86277A
25900,9AE9D691FE70
80907,9A991413B248
14275,9A21877DDC0F
95455,9A9B85E50644
75036,9AE0E21D6496
23571,9A268145057C
858,9A4D76FEC990
20749,9AB807029C2F
8048,9AF7E2D452B1
22411,9A1DD8BCDD8D
37387,9A16EA756F3F
49107,9A12B80C567E
98260,9A2C67CE9740
38614,9AB0E3AD8B29
63937,9A0E7C943EB8
80260,9A940CD3E026
66088,9AE206922559
71544,9A1C0CD40621
45537,9A5CB5CDDF90
47693,9A4C0B60441D
51957,9A311E54E0B5
75942,9A8C9A0959FB
87441,9A3F392790A9
88355,9ACC2EA557C5
69490,9A58E67D04D3
47224,9A3C0707E4CD
76756,9A5E571F60E9
14520,9A3137575D63
71712,9AEDC5E677D1
62638,9A114B3AC2EB
74145,9A29B520C0D3
47553,9A9E773B8B68
96776,9A09A5F1CD39
54834,9AD6E5AB3335
83474,9A5A4AC165D1
31171,9AD172183B90
56060,9A76BB530662
31340,9AFDC3FB07D4
23223,9A0AEA3F4335
52062,9AAD722D45DE
84721,9AFC135A766E
33762,9AF2498AC9FB
5068,9A15759170D0
26586,9A3920968341
33051,9A372AB32825
96772,9A7808AB34EB
6724,9ADC0CA580DF
85981,9AFAD1867B6E
37442,9A13B3FC466B
48277,9A541388D0C8
42331,9A2D56B75A90
92207,9A9F3C966E35
84093,9AEF575B39AB
25925,9ADFBCD58D4E
83074,9A58B574DB04
92614,9A79028286C0
50829,9AA22D5CE0BE
83427,9A40BD81D7B5
80906,9AE030122DBC
17106,9AAFA9BDAB92
25151,9A7F4143EF3E
33172,9AE6AEA13C84
24941,9A93813C6AAD
31739,9AB88C13C1E0
45894,9A8F719D4E63
73855,9AD07EDEE04E
29987,9A3CC1F2FC22
28925,9A6FCF8DA683
53989,9AFD3E148C4C
6529,9A70B4CDD49F
92590,9A1ABAB7CD0E
28276,9A32E76C3918
74,9A39CA141807
55364,9A25B231D5D5
12199,9A2C58314059
54920,9AA69D708C53
63922,9AA3A4206790
52786,9A4CCE165B82
38162,9A9AD67B78EF
36359,9A90CD484DA0
53527,9A4A2C926EAB
32656,9A2A0AC607B9
56257,9A9C597A298E
55013,9A71F680BCA3
42085,9A94D8C3CC43
63947,9A00CB8EABD9
89069,9A3B78A2D830
36851,9AD2D21E6971
62772,9A44199EEA13
46031,9AD26CBBE051
84359,9AFB19129D98
78534,9A473DA21EFD
61461,9A0468A79AD9
1160,9A82364F6815
69558,9A5A4FCE4B22
15511,9ADC14F9B545
11236,9A9D3184F055
66922,9AD0126FC7E5
83727,9A7419641A64
24691,9A2A392B8D2C
61022,9AEEC528285D
43810,9A72103AA84C
46549,9A59FED034E0
50345,9A52B4D1226E
7960,9A4DE307EA06
89382,9ACD173C8942
3539,9A7B61789E4A
57231,9AA5D9EA3228
64567,9AE325A82B0D
47150,9A386620562F
45681,9AD847A5970F
61111,9AE673C1066F
88646,9AECEA9E5D7E
13528,9AC51D40AA5D
84365,9A60493CE86D
70371,9A56EDEEEF68
87940,9A06395D79F1
15593,9AAA15FD40E4
98025,9ADECE7D7C3F
21902,9A2DE8A03FC5
6813,9AF7060E09AE
38129,9AB2AFFFD372
3941,9A794B3DFAED
72334,9AC4E11BA869
91554,9AF99AE32211
30740,9A75A00D3D62
27474,9A98FC3768E2
24361,9A432428F294
15294,9A68004B2426
63342,9ABAA72A0180
75112,9A1446B74197
54940,9AA70F4ACEF1
56162,9A32FBDF3058
42930,9A561CF403AE
26244,9A903A0DD81D
65265,9AA80FEC7047
41606,9AA12490663B
57249,9AE2E031C8C6
28167,9A99E3FC5945
79214,9A6DD7AF3635
44568,9A41E07743A1
34219,9A1364C563B5
78234,9AEEFA7C18BB
28935,9A8FA748DA99
45919,9AB2713DE058
61305,9AEF9EF35EB3
44237,9A005A0207D0
76674,9AD1FDDBB645
80958,9AF418C2DF43
43882,9A0F474B5D74
70717,9A9D329686F5
31007,9A694ABDC147
26396,9A6FC75DDB06
87495,9A6B0446F8B5
8131,9A7158B91584
63151,9AA0CD5C8365
9812,9A090022CC26
53313,9AE2EF10FE1D
14574,9A80BBFFD2B1
298,9A27DDE898AC
78252,9AA5F5CBB2E6
17832,9AF6C8CFE6C4
66987,9A06D6C6CE27
64634,9AD0D1E3E57B
19233,9AC95DC44858
68489,9AF0321031F6
41518,9A30BC6EA03B
71405,9A1885D1D451
24009,9AB7CF7EC71C
65474,9AD2F600F7E2
88639,9AF2F8C3D7E0
94136,9A229913C3B0
75596,9A5C9006FFDA
67292,9A7401EFF3FC
68228,9A4DA3F6E5D3
57335,9A81C131BF96
93164,9A60EFD93BAC
68673,9AA57AA03978
90010,9ABCC457155D
6674,9A47074A90D1
24623,9A3F5F9D63AD
76065,9AF062F962A1
49811,9A2FDA84414D
11404,9ACB4C05D405
54157,9A55F3733417
3956,9A5A0C291D0B
40352,9A53188B50C5
8537,9A8164E210E8
51407,9A0BB423870F
94548,9A4A09F5C4AF
87890,9AC25F310733
22507,9AC83080F3E1
72103,9AEE48B33318
62046,9A90CBA247D1
3776,9A066E483D55
41330,9A32E964C61A
60415,9AEF0ADD9842
43874,9A16724FDEA9
63417,9A82AE38B119
77695,9A0CBA9C0CD9
3337,9A7850D6CB67
20779,9A76B1C29912
90929,9AD7A204A3B3
40559,9A9A299D2D96
49395,9A9FCD200811
78006,9A8CB8D13FDC
86747,9A322D7BE031
85906,9A9E10794282
52371,9AE7CD944EB4
88745,9ADFC43AD65F
91378,9A5E7AC33DF2
88118,9A5F1B8273DC
65723,9A9F83730362
72885,9A3E7DE68608
24182,9A54F9A1F427
80496,9AF0F3138CE8
34331,9A20196F3513
51139,9A033B304C9A
38271,9A6F82A5F39C
21193,9AA71CEAE8D2
87582,9A147DD76281
81261,9A52A476F632
77505,9A11CE2A7F0A
80204,9A97CE73B9FC
89211,9A9242EA4036
68985,9AF2E0200950
49595,9AEC049FF184
18959,9AD449171F7F
64882,9A6A703DE37C
87636,9A0EB42A8FF7
50837,9AC233B16A7B
72858,9A6BE01B6BD6
90557,9AD510672826
76194,9A15CA85A87F
69036,9A97306E796C
32849,9A1CBDE509D7
17856,9A6C3DD4BE45
35077,9AC616492E26
88664,9A9EDDA6FF77
64007,9A1637C12905
76666,9A30BC359BC8
79742,9AF4A4A1E711
38010,9A7E5AB0E8D3
16010,9A5952DCE01B
52817,9AB074C47794
20868,9AAC92D9460B
35240,9A3CF83FD7C6
24518,9A49790BE56F
46070,9A7EDD0346A9
97984,9A492D97DAF2
50641,9A44C3F2885F
19852,9AF0561B8187
23496,9A1F12C3530B
55697,9AEDC2AC160B
53477,9A8817E125F0
15219,9AFC32110F62
51267,9A0EBAB252C9
65853,9A2F42CA829E
5476,9A0F07608283
62548,9A0BCB0BD7DF
88652,9A248C03E515
50873,9AD018F39EB6
36559,9A562E1480F0
85978,9ABBF8B476BD
38433,9AE5DDAE004E
53793,9AB7D6F04DA2
86687,9A92F0DD47AB
60053,9ADB657EF47F
92530,9A05FCE2437E
87408,9AA31BC3E834
50030,9A6B8E50541C
74249,9AA774DFFB89
33950,9A6435838B10
67881,9AC273E86D70
37519,9A5070877752
89109,9A9233249FB7
8153,9A0D88909469
22886,9A04AAD3E19D
13665,9AD9F8A38C8B
20192,9A4A3A51FE58
21899,9A69F11CE6D8
31622,9A1AB8B6850B
38564,9A02E7C767E0
64693,9AF7916A62BC
86483,9AA185F93E98
12185,9ABFB1ADFC94
54234,9A3850A1B8E1
89270,9A98BB2F40BC
87972,9AFBC85A68B8
88279,9A8ECC17CF45
51090,9AC6CEBD87A0
66643,9A4168096D68
68984,9A7FD5C2E384
65505,9A776E737186
26677,9AC8E1CF7722
99780,9A3B5330245D
34630,9ADA481656B0
21275,9A8413B51CC5
87630,9A6A99A24E19
18264,9AA3DBB5D90C
19312,9A922850A287
51086,9AEEA8A05F77
25437,9A43B2C11F9C
50222,9A964839A138
76993,9A31248EF870
13242,9A569DB7EB91
53393,9AD28B52B739
58289,9A3E40E8CE9B
1112,9A3137C6BD35
7443,9A982083A4DE
58560,9A063F9D2276
81608,9AC808789332
40856,9A3EEB40C1F7
12192,9AB81F6A3662
62280,9ACC2592C57D
41266,9AEEDE1A470B
69073,9A8E1E43BCD9
14956,9ABB07966BD1
37832,9AC3BAAD2A5B
11646,9AB2C71E72E3
26575,9A1BBD654C7D
92593,9A6122A9FD47
45308,9AFB06559D88
88746,9A044F49CEE6
8294,9AF4367629AB
81957,9A91B2C82198
37094,9AF444AD50DB
23009,9AD4BF9626A9
58055,9A172FC07C55
94279,9A92F34D13EF
85444,9AC7BE9394A1
9723,9A1D739117DC
66082,9A8F8D33FCF6
28978,9A759818199E
27605,9A05AB7C23E4
12978,9AE4905CD7B6
40083,9A38251BBE58
64209,9A816398879F
57770,9A5BDC530A48
33481,9A48463A6C40
31030,9A2224C5939B
30364,9A9F66D8170A
56131,9A67978880DE
8793,9A5C006D72EB
99285,9A6BEEF14E30
3308,9ACCA2C6EC18
94760,9A85296DBC53
95357,9A4275410045
94490,9ADEB84034D5
94139,9A0637435054
1175,9A0BA12D2398
12385,9A1C62AD1D7A
92852,9ACF77D53D36
59621,9A2B037CB029
31549,9AE8D7A6D2DA
71323,9A9A214EC65F
83393,9A129B899E2C
78150,9A118B81DD06
62203,9A746179D03F
99609,9A38C27B63DA
39644,9A64CFC4C145
35762,9A6D792AFD5D
89656,9A8CB196025F
33031,9AE05D2FDE83
3801,9AEB9BBA6358
54852,9AB25122C20B
4894,9ADA3DC6ECCE
81125,9AAAE4924CB0
24784,9A57D29779EA
24242,9AB1E08F1202
73185,9AB2B1FE8D05
66146,9AE60513D0C1
84929,9A8A1BE7D42E
82822,9AB7EA2663A8
45180,9A57DC90DA19
5814,9AEF2028F369
